IMDB Rating	IMDB Votes	Production Budget	Release Date	Rotten Tomatoes Rating	Running Time (min)	US DVD Sales	US Gross	Worldwide Gross
6.9	83	10000000	1-Dec-06	0	89	3507046	7027762	14321070
3.6	3095	4000000	14-Nov-01	8	0	0	10097096	10097096
5.6	3722	1000000	24-Apr-98	0	0	0	2057193	2315026
5.4	8498	80000000	14-Apr-06	19	0	43063958	37384046	99384046
6.1	4840	20000000	6-Mar-98	60	0	0	15055091	15055091
4.8	83	50000000	27-Feb-04	2	97	0	25195050	40119848
0	0	50000000	20-Nov-09	28	130	162665819	296623634	702623634
0	0	68000000	30-Jun-10	51	124	0	300155447	688155447
6.1	4840	37000000	21-Nov-08	50	120	193591463	192769854	396439854
4.4	2889	105000000	27-Apr-01	13	0	0	6712451	10364769
5.4	8645	6000000	26-Feb-99	30	0	0	6852450	6852450
5.8	20196	16000000	6-Oct-06	0	90	15943146	39517763	50517763
6.1	39172	9000000	17-Oct-03	36	98	0	80571655	107071655
5	2645	38000000	30-Nov-01	0	0	0	623374	623374
6.9	13929	5700000	8-Sep-06	0	82	13125985	12044087	43044087
7.8	65340	7500000	17-Mar-06	0	0	16660404	24793509	39232211
8.3	2090	15000000	23-Jan-08	0	85	0	10363341	22664070
6.4	32528	62000000	21-Apr-00	68	116	0	77086030	127630030
5.7	14237	25000000	31-May-02	76	86	0	38230435	38230435
3.3	3249	25000000	2-Sep-05	0	0	0	5654777	5654777
6.6	65329	30000000	18-Jun-04	0	92	0	114326736	167726736
6.4	27888	38000000	24-Jul-09	14	0	33619971	88915214	203115214
4	28547	30000000	3-Mar-06	9	0	14141779	18522064	20722064
3.7	4133	25000000	8-Dec-06	0	87	7060674	16655224	21949214
7.3	97324	73243106	22-Nov-00	68	107	0	94999143	248099143
4.5	15331	16000000	9-Jan-09	11	0	11045109	42670410	77208315
5.6	6957	750000	1-Jul-05	0	0	0	41196	187847
6.7	65690	22000000	19-Sep-03	30	121	0	51970690	95708457
3.7	1981	9000000	26-Aug-05	8	0	0	1069318	1069318
5.8	6837	20000000	23-Aug-02	49	0	0	12398628	12398628
6.6	48551	45000000	20-Jan-06	15	0	47003121	62318875	111318875
7.1	11770	30000000	9-Sep-05	53	0	21172686	8535575	18535575
6.6	23998	50000000	8-May-02	48	123	0	52752475	119114494
3.4	10233	40000000	20-Aug-99	0	0	0	10447421	10717421
6.6	11986	3700000	3-Nov-06	39	85	0	26403	3080493
7.1	36119	43000000	13-May-05	0	0	0	24537621	49037621
6.1	21922	35000000	25-Jan-08	15	0	19710582	28687835	52649951
8.4	110491	175000000	29-May-09	98	96	178459329	293004164	731304609
0	0	30000000	4-Dec-09	90	0	17124041	83823381	166077420
7	12317	12000000	11-Mar-05	0	0	0	18761993	27361993
5.2	19113	14000000	25-Sep-98	21	100	0	38116707	72571864
3.7	7609	15000000	22-Sep-00	9	98	0	21468807	38574362
6.7	2218	225000	15-Sep-00	73	0	0	1032075	1032075
7.3	54343	75000000	25-Dec-08	61	120	26715008	83077470	198686497
5.6	7158	35000000	19-Aug-05	30	0	0	19478106	61746888
4.3	11435	10000000	2-Feb-01	9	96	0	20384136	20384136
6.1	9539	40000000	23-Oct-09	37	0	6377527	14046595	34372469
6.4	21995	60000000	3-Nov-00	43	126	0	30695227	39235486
7.1	3719	800000	28-Mar-03	0	0	0	2073984	2811439
7.4	27529	23000000	14-Sep-07	73	120	3182650	6777741	24489150
4.6	4220	25000000	16-Sep-05	10	0	0	881745	881745
0	0	6000000	21-Dec-06	89	95	0	3347411	4022411
6.2	9343	23000000	1-Sep-04	50	0	0	16123851	19123851
8.2	224636	50000000	17-Mar-06	73	0	58723721	70511035	132511035
0	0	4000000	16-Jul-99	0	0	0	34145	34145
5.5	68846	170000000	7-May-04	22	132	0	120150546	300150546
6.6	88928	71682975	30-Jul-04	42	108	0	114197520	260197520
7.2	49110	6000000	21-Apr-00	0	0	0	4859475	4859475
4.5	10487	75000000	15-Jan-99	9	0	0	14010690	30626690
6.8	318	4000000	11-Apr-08	90	0	0	9427026	16194905
0	0	55000000	26-Nov-04	0	0	0	6167817	59606587
5.6	24294	75000000	8-Dec-00	47	124	0	68473360	213500000
6.8	54	20000000	30-Oct-98	33	108	0	20268825	20268825
6.9	87820	70000000	14-Dec-01	39	136	0	100614858	202726605
5.2	21313	90000000	25-Apr-97	42	0	0	47546796	120100000
4.4	288	9400000	3-Nov-06	92	0	0	12899867	85599867
5.7	7936	8300000	24-Nov-06	0	0	0	0	24906717
3.3	5491	58000000	28-Apr-00	24	90	0	35231365	59431365
6	18066	16000000	15-Jan-99	39	104	0	52894169	54294169
5.7	17599	52000000	12-Feb-10	17	0	17250458	110485654	215771698
0	0	6000000	5-Apr-02	0	0	0	21005329	37975553
7.1	13257	6000000	3-Jul-08	69	0	0	2077046	2635650
7	36092	15000000	25-Dec-97	84	120	0	43057470	64252038
6.8	1889	7000000	12-May-06	0	0	0	234750	463039
0	0	1125000	7-Oct-05	30	93	37517657	16124543	16285543
0	0	3000000	20-Nov-98	82	91	0	24793251	55193251
8.5	182257	180000000	27-Jun-08	96	97	142201722	223808164	532743103
6.2	28771	25000000	24-Aug-07	0	99	27148376	22466994	40666994
0	0	10000000	23-May-08	29	0	910568	580862	1296184
0	0	40000000	20-Nov-09	0	131	0	627047	119627047
7.2	12074	132000000	29-Jun-05	0	116	0	234280354	591745532
7.8	132250	138000000	6-Mar-09	64	0	52112827	107509799	184068357
0	0	3000000	28-Apr-06	0	0	0	5529144	8119205
7.2	20384	1500000	2-May-07	89	0	23127549	19097550	22202180
5.5	3535	8000000	18-May-07	0	0	0	127188	127188
8.2	1704	2000000	11-Jun-10	95	100	0	5951693	5951693
7.5	31572	35000000	23-Feb-00	81	111	0	19389454	33422485
0	0	2000000	25-Dec-08	0	0	0	2283849	11125664
5	25970	20000000	23-Jun-04	15	109	0	69148997	111448997
6.3	22594	1100000	25-Dec-05	0	0	8898756	16186348	27649774
4.8	18717	28000000	26-Jan-01	16	103	0	60400856	94728529
6.6	11966	5500000	3-Oct-03	35	0	0	1060512	1060512
6.8	8778	29000000	26-Aug-09	48	120	0	7460204	10061080
0	0	13000000	2-Mar-01	0	0	0	3058380	3058380
0	0	40000000	15-Jul-05	0	113	0	209218368	283218368
5.5	12205	15000000	4-Feb-05	10	0	0	31726995	47175038
6.4	2152	312000	24-Nov-99	84	0	0	1350248	1788168
7	38163	28000000	12-Oct-07	56	117	22557036	28563179	54700285
6.9	42580	70000000	1-Mar-02	62	138	0	78120196	114658262
7.9	19687	25000000	7-Dec-05	82	0	7272519	5128124	16509706
6.7	915	14000000	25-Jun-10	0	0	0	377556	1877556
5.7	12561	25000000	4-Apr-03	34	105	0	35990505	35990505
7.7	21814	4300000	6-Jun-03	90	0	0	20779666	38833352
6.7	28032	35000000	21-Dec-07	74	0	15734125	18317151	20575121
6.4	13302	15000000	28-Apr-00	34	120	0	33771174	40862054
4.2	2973	3000000	1-Sep-00	13	0	0	4142507	4142507
7.1	14068	15000000	2-Oct-09	84	0	6310163	13043363	13043363
4.5	5700	27500000	8-Feb-08	23	114	17066717	42436517	43607627
4.7	16505	15000000	3-Feb-06	9	0	13084600	47860214	66966987
6.6	30486	80000000	2-Oct-98	55	113	0	55485043	71485043
6.5	2855	16000000	21-Dec-05	51	135	0	1669971	2814566
6.9	18987	30000000	3-Sep-04	24	0	0	12831121	13400080
7.2	30669	100000000	16-Oct-09	73	100	27984751	77233467	99123656
6.6	40110	20000000	20-Mar-98	64	108	0	29795299	55576699
6.3	21996	35000000	17-Sep-04	60	0	0	16862585	41862585
5.8	26421	115000000	14-Jun-02	32	134	0	40914068	77628265
6.1	3720	15000000	18-Feb-05	53	0	0	32647042	33589427
3.7	9460	30000000	12-Mar-99	11	0	0	11578022	11578022
6.9	3369	25000000	11-Sep-98	78	0	0	780326	780326
5.9	12537	27000000	17-Oct-08	0	0	0	1090947	2412123
6.5	45633	90000000	21-Jul-00	45	130	0	155464351	288693989
7.9	85235	29000000	18-Nov-05	82	80	123216687	119519402	184319402
7.1	38045	11000000	25-Jan-02	28	102	0	41227069	46060915
6.2	7702	20000000	14-Mar-03	65	0	0	6882696	6882696
4.3	54183	175000000	30-Jun-99	21	107	0	113805681	222105681
5.9	5647	10000000	8-Jan-08	86	0	0	0	8243567
0	0	10000000	7-Jan-05	9	101	0	56094360	92094360
6.4	1089	75000000	27-Jun-08	71	110	71092823	134508551	340934768
4.9	4743	8000000	22-Sep-00	35	0	0	5018450	10192613
7.4	6099	150000000	12-Feb-10	0	0	18568140	61979680	142422252
6.7	79499	150000000	1-May-09	0	0	73930122	179883157	374825760
7.9	5519	16000000	12-Sep-08	13	114	10057074	26902075	50042410
3.4	982	13000000	8-May-98	5	0	0	8064972	8064972
6.1	3224	6000000	16-Jul-99	61	106	0	25059640	25059640
5.7	17207	30000000	20-Aug-04	15	95	0	58156435	65121280
5	6727	30000000	1-Jun-01	10	98	0	32267774	38462071
6.4	4360	3500000	17-Feb-06	40	0	0	107492	113783
5.4	5304	50000000	3-Mar-00	42	0	0	6291602	6291602
7.4	2222	500000	16-Jun-06	0	0	0	3121270	3177636
8.2	93301	6000000	17-Dec-08	98	109	11912450	26236603	43236603
6	20517	56000000	2-Apr-04	25	87	0	46213824	47313824
6.2	34341	65000000	9-Aug-06	69	0	36877248	70278893	163278893
3.7	959	33000000	8-Sep-00	10	97	0	28946615	47267829
6.9	35394	20000000	28-Oct-05	58	0	16632857	12482775	15466961
6.3	40281	70000000	17-Sep-04	72	106	0	37760080	49730854
5.3	10044	35000000	11-Sep-09	7	0	3231673	10275638	12254746
5.7	43251	23000000	6-Nov-98	32	86	0	161491646	190191646
5.8	119	10000000	30-May-03	40	0	0	15417771	28649556
6.3	54525	65000000	15-Dec-00	53	127	0	182805123	372100000
6.5	17513	9000000	8-Sep-00	48	0	0	6047856	13061935
5.9	35433	35000000	25-Jul-08	0	104	16034958	20982478	68369434
0	0	66000000	19-Jun-98	0	120	0	83898313	189176423
6.4	3770	31000000	22-Jan-10	27	0	5267433	12482741	12697741
7.4	120706	75000000	14-Jul-00	82	104	0	157299717	334627820
7.8	112320	125000000	2-May-03	0	133	0	214949694	407711549
6.9	109125	150000000	26-May-06	57	0	103555667	234362462	459359555
6.2	260	40000	12-Mar-10	0	79	0	25572	25572
7.1	42427	82000000	13-Aug-10	40	103	0	101384023	240484023
4.1	19527	60000000	29-Apr-05	0	0	0	26873932	71073932
6.3	8784	20000000	20-Oct-00	64	0	0	882710	2282710
0	0	27000000	7-Jun-02	0	116	0	69586544	73826768
7.7	14261	1200000	10-Nov-00	95	0	0	9180275	11005992
5	23091	60000000	19-Jun-09	14	97	14813995	43337279	57604723
0	0	1700000	24-Jun-05	0	0	0	396035	661221
7	62150	50000000	19-Dec-08	43	104	26601131	97690976	225990976
6.7	9498	4000000	22-Jun-07	78	92	0	2426851	2426851
7.6	259	45000000	23-Nov-05	0	90	26979166	53359917	72359917
6.2	52587	65000000	18-Dec-98	68	119	0	115821495	250800000
6.7	14670	18000000	8-Jan-10	0	0	3654607	15285588	17585588
0	0	5000000	15-Mar-02	0	0	0	13649881	33649881
0	0	20000000	13-Aug-04	0	0	0	19762690	28762690
4.5	98	800000	11-Apr-03	0	0	0	58163	58163
7.2	8408	35000000	18-Dec-09	76	0	3273039	11001272	11001272
0	0	65000000	11-Nov-05	75	113	22025352	28045540	58545540
6.8	8489	5000000	30-Jan-98	66	0	0	2080693	2080693
6.4	69296	28000000	28-Sep-01	62	89	0	45172250	60780981
7.8	81629	23600000	2-Oct-09	89	87	28281155	75590286	98690286
7	55687	24000000	31-Oct-08	65	101	21240321	31452765	36851125
0	0	85000000	2-Mar-07	89	157	20983030	33080084	83080084
3.4	7424	35000000	11-Aug-06	3	0	6679409	11989328	12506188
5.7	21161	80000000	28-Oct-05	26	129	0	45575336	141475336
6.7	4789	65000000	17-Jul-98	82	136	0	93828745	233700000
