Area Code,Date,Market Size,Market,Product Line,Product Type,Product,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Number of Records,Profit,Sales,Total Expenses
918,7/1/13,Small Market,South,Beans,Espresso,Caffe Mocha,Oklahoma,Regular,$10 ,$20 ,$20 ,$30 ,$18 ,486,$26 ,$5 ,1,$12 ,$44 ,$16 
405,7/1/13,Small Market,South,Beans,Espresso,Decaf Espresso,Oklahoma,Decaf,$90 ,$150 ,$100 ,$240 ,$114 ,822,$172 ,$37 ,1,$142 ,$283 ,$64 
214,7/1/13,Major Market,South,Leaves,Herbal Tea,Chamomile,Texas,Decaf,$40 ,$60 ,$30 ,$100 ,$47 ,420,$63 ,$15 ,1,$28 ,$109 ,$40 
254,7/1/13,Major Market,South,Leaves,Herbal Tea,Lemon,Texas,Decaf,$30 ,$50 ,$30 ,$80 ,$34 ,432,$51 ,$10 ,1,$26 ,$84 ,$30 
972,7/1/13,Major Market,South,Beans,Coffee,Colombian,Texas,Regular,$320 ,$380 ,$290 ,$700 ,$260 ,"1,319",$307 ,$80 ,1,$284 ,$562 ,$94 
806,7/1/13,Major Market,South,Beans,Coffee,Decaf Irish Cream,Texas,Decaf,$100 ,$140 ,$110 ,$240 ,$87 ,564,$112 ,$28 ,1,$98 ,$197 ,$38 
682,7/1/13,Major Market,South,Beans,Espresso,Caffe Latte,Texas,Regular,$40 ,$70 ,$40 ,$110 ,$52 ,-456,$79 ,$17 ,1,$41 ,$130 ,$46 
979,7/1/13,Major Market,South,Beans,Espresso,Caffe Mocha,Texas,Regular,$80 ,$140 ,$120 ,$220 ,$104 ,952,$152 ,$29 ,1,$155 ,$254 ,$37 
254,7/1/13,Major Market,South,Beans,Espresso,Decaf Espresso,Texas,Decaf,$80 ,$110 ,$90 ,$190 ,$94 ,608,$136 ,$26 ,1,$135 ,$228 ,$35 
801,7/1/13,Small Market,West,Leaves,Tea,Earl Grey,Utah,Regular,$20 ,$50 ,$30 ,$70 ,$44 ,258,$59 ,$14 ,1,$23 ,$102 ,$39 
435,7/1/13,Small Market,West,Leaves,Tea,Green Tea,Utah,Regular,$20 ,$40 ,$20 ,$60 ,$40 ,219,$49 ,$15 ,1,$1 ,$88 ,$45 
435,7/1/13,Small Market,West,Leaves,Herbal Tea,Chamomile,Utah,Decaf,$50 ,$80 ,$60 ,$130 ,$61 ,329,$90 ,$19 ,1,$66 ,$150 ,$39 
435,7/1/13,Small Market,West,Leaves,Herbal Tea,Lemon,Utah,Decaf,$50 ,$90 ,$60 ,$140 ,$64 ,467,$96 ,$21 ,1,$61 ,$159 ,$48 
801,7/1/13,Small Market,West,Leaves,Herbal Tea,Mint,Utah,Decaf,$100 ,$40 ,($10),$140 ,$120 ,"1,334",$49 ,$37 ,1,($17),$167 ,$57 
801,7/1/13,Small Market,West,Leaves,Tea,Darjeeling,Utah,Regular,$30 ,$60 ,$10 ,$90 ,$59 ,338,$82 ,$53 ,1,$0 ,$140 ,$76 
801,7/1/13,Small Market,West,Beans,Coffee,Amaretto,Utah,Regular,$70 ,$90 ,$60 ,$160 ,$60 ,"1,070",$72 ,$18 ,1,$44 ,$131 ,$37 
435,7/1/13,Small Market,West,Beans,Coffee,Colombian,Utah,Regular,$50 ,$70 ,$40 ,$120 ,$43 ,388,$57 ,$14 ,1,$22 ,$99 ,$38 
435,7/1/13,Small Market,West,Beans,Coffee,Decaf Irish Cream,Utah,Decaf,$90 ,$120 ,$70 ,$210 ,$76 ,613,$93 ,$28 ,1,$43 ,$167 ,$58 
435,7/1/13,Small Market,West,Beans,Espresso,Caffe Latte,Utah,Regular,$30 ,$60 ,$50 ,$90 ,$39 ,845,$57 ,$10 ,1,$50 ,$95 ,$20 
435,7/1/13,Small Market,West,Beans,Espresso,Caffe Mocha,Utah,Regular,$40 ,$60 ,$40 ,$100 ,$46 ,587,$60 ,$15 ,1,$44 ,$105 ,$26 
435,7/1/13,Small Market,West,Beans,Espresso,Decaf Espresso,Utah,Decaf,$30 ,$50 ,$40 ,$80 ,$35 ,894,$52 ,$9 ,1,$43 ,$86 ,$20 
707,7/1/13,Major Market,West,Leaves,Tea,Earl Grey,California,Regular,$60 ,$90 ,$80 ,$150 ,$94 ,608,$136 ,$26 ,1,$135 ,$228 ,$35 
949,7/1/13,Major Market,West,Leaves,Tea,Green Tea,California,Regular,$30 ,$50 ,$20 ,$80 ,$52 ,668,$79 ,$17 ,1,$41 ,$130 ,$46 
619,7/1/13,Major Market,West,Leaves,Herbal Tea,Chamomile,California,Decaf,$100 ,$170 ,$150 ,$270 ,$127 ,"1,007",$185 ,$35 ,1,$192 ,$309 ,$43 
714,7/1/13,Major Market,West,Leaves,Herbal Tea,Lemon,California,Decaf,$220 ,$270 ,$200 ,$490 ,$260 ,"1,319",$307 ,$80 ,1,$283 ,$562 ,$95 
909,7/1/13,Major Market,West,Leaves,Herbal Tea,Mint,California,Decaf,$70 ,$100 ,$70 ,$170 ,$87 ,564,$112 ,$28 ,1,$99 ,$197 ,$37 
619,7/1/13,Major Market,West,Leaves,Tea,Darjeeling,California,Regular,$60 ,$110 ,$100 ,$170 ,$104 ,952,$152 ,$29 ,1,$155 ,$254 ,$37 
661,7/1/13,Major Market,West,Beans,Coffee,Amaretto,California,Regular,$190 ,($90),($150),$100 ,$154 ,"1,832",($67),$49 ,1,($190),$86 ,$66 
650,7/1/13,Major Market,West,Beans,Coffee,Colombian,California,Regular,$450 ,$690 ,$530 ,"$1,140 ",$364 ,"2,654",$548 ,$127 ,1,$511 ,$904 ,$166 
909,7/1/13,Major Market,West,Beans,Coffee,Decaf Irish Cream,California,Decaf,$290 ,($40),($150),$250 ,$238 ,"2,797",($36),$78 ,1,($217),$200 ,$113 
213,7/1/13,Major Market,West,Beans,Espresso,Caffe Latte,California,Regular,$250 ,$260 ,$170 ,$510 ,$266 ,"1,819",$266 ,$74 ,1,$230 ,$527 ,$92 
408,7/1/13,Major Market,West,Beans,Espresso,Caffe Mocha,California,Regular,$150 ,$220 ,$60 ,$370 ,$162 ,943,$225 ,$147 ,1,$62 ,$384 ,$167 
562,7/1/13,Major Market,West,Beans,Espresso,Decaf Espresso,California,Decaf,$270 ,$380 ,$260 ,$650 ,$291 ,"1,742",$387 ,$96 ,1,$357 ,$672 ,$119 
702,7/1/13,Small Market,West,Leaves,Tea,Darjeeling,Nevada,Regular,$190 ,$270 ,$190 ,$460 ,$291 ,"1,742",$387 ,$96 ,1,$356 ,$672 ,$120 
702,7/1/13,Small Market,West,Leaves,Tea,Earl Grey,Nevada,Regular,$170 ,$190 ,$130 ,$360 ,$266 ,"1,819",$266 ,$74 ,1,$232 ,$527 ,$91 
775,7/1/13,Small Market,West,Leaves,Tea,Green Tea,Nevada,Regular,$170 ,($170),($250),$0 ,$270 ,"5,230",($270),$102 ,1,($522),$27 ,$126 
702,7/1/13,Small Market,West,Leaves,Herbal Tea,Chamomile,Nevada,Decaf,$130 ,$210 ,$70 ,$340 ,$162 ,943,$225 ,$147 ,1,$62 ,$384 ,$167 
702,7/1/13,Small Market,West,Leaves,Herbal Tea,Lemon,Nevada,Decaf,$200 ,$290 ,$200 ,$490 ,$238 ,"1,190",$329 ,$78 ,1,$287 ,$562 ,$113 
702,7/1/13,Small Market,West,Leaves,Herbal Tea,Mint,Nevada,Decaf,$130 ,$200 ,$150 ,$330 ,$154 ,833,$222 ,$49 ,1,$207 ,$373 ,$67 
775,7/1/13,Small Market,West,Beans,Coffee,Colombian,Nevada,Regular,$40 ,$60 ,$20 ,$100 ,$36 ,252,$46 ,$13 ,1,($1),$81 ,$44 
702,7/1/13,Small Market,West,Beans,Coffee,Decaf Irish Cream,Nevada,Decaf,$40 ,$50 ,$30 ,$90 ,$34 ,"1,010",$41 ,$10 ,1,$12 ,$74 ,$30 
775,7/1/13,Small Market,West,Beans,Espresso,Caffe Latte,Nevada,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,559,$43 ,$0 ,1,$44 ,$43 ,$10 
702,7/1/13,Small Market,West,Beans,Espresso,Caffe Mocha,Nevada,Regular,$20 ,$30 ,$20 ,$50 ,$25 ,854,$36 ,$7 ,1,$23 ,$60 ,$18 
775,7/1/13,Small Market,West,Beans,Espresso,Decaf Espresso,Nevada,Decaf,$10 ,$30 ,$20 ,$40 ,$20 ,808,$29 ,$5 ,1,$17 ,$49 ,$16 
503,7/1/13,Small Market,West,Leaves,Tea,Darjeeling,Oregon,Regular,$10 ,$10 ,$10 ,$20 ,$18 ,486,$26 ,$5 ,1,$12 ,$44 ,$16 
541,7/1/13,Small Market,West,Leaves,Tea,Earl Grey,Oregon,Regular,$70 ,$120 ,$80 ,$190 ,$114 ,822,$172 ,$37 ,1,$144 ,$283 ,$63 
541,7/1/13,Small Market,West,Leaves,Tea,Green Tea,Oregon,Regular,$90 ,$130 ,$90 ,$220 ,$141 ,692,$195 ,$43 ,1,$178 ,$333 ,$61 
503,7/1/13,Small Market,West,Leaves,Herbal Tea,Chamomile,Oregon,Decaf,$20 ,$40 ,$40 ,$60 ,$30 ,829,$44 ,$8 ,1,$33 ,$73 ,$19 
503,7/1/13,Small Market,West,Leaves,Herbal Tea,Lemon,Oregon,Decaf,$30 ,$50 ,$30 ,$80 ,$41 ,592,$53 ,$13 ,1,$37 ,$93 ,$24 
503,7/1/13,Small Market,West,Beans,Coffee,Amaretto,Oregon,Regular,$40 ,$70 ,$20 ,$110 ,$39 ,517,$56 ,$36 ,1,($14),$94 ,$61 
541,7/1/13,Small Market,West,Beans,Coffee,Colombian,Oregon,Regular,$40 ,$70 ,$20 ,$110 ,$39 ,478,$55 ,$12 ,1,$0 ,$93 ,$51 
541,7/1/13,Small Market,West,Beans,Coffee,Decaf Irish Cream,Oregon,Decaf,$40 ,$60 ,$40 ,$100 ,$34 ,432,$51 ,$10 ,1,$25 ,$84 ,$31 
971,7/1/13,Small Market,West,Beans,Espresso,Caffe Latte,Oregon,Regular,$40 ,$70 ,$30 ,$110 ,$51 ,419,$64 ,$19 ,1,$17 ,$114 ,$48 
503,7/1/13,Small Market,West,Beans,Espresso,Caffe Mocha,Oregon,Regular,$40 ,$60 ,$30 ,$100 ,$47 ,420,$63 ,$15 ,1,$28 ,$109 ,$40 
503,7/1/13,Small Market,West,Beans,Espresso,Decaf Espresso,Oregon,Decaf,$130 ,$140 ,$90 ,$270 ,$145 ,"1,304",$146 ,$40 ,1,$112 ,$288 ,$60 
360,7/1/13,Small Market,West,Leaves,Tea,Darjeeling,Washington,Regular,$20 ,$50 ,$30 ,$70 ,$39 ,380,$65 ,$12 ,1,$40 ,$103 ,$33 
509,7/1/13,Small Market,West,Leaves,Tea,Earl Grey,Washington,Regular,$20 ,$40 ,$30 ,$60 ,$36 ,462,$54 ,$11 ,1,$28 ,$89 ,$32 
360,7/1/13,Small Market,West,Leaves,Tea,Green Tea,Washington,Regular,$30 ,$40 ,$0 ,$70 ,$47 ,622,$66 ,$42 ,1,($7),$112 ,$66 
425,7/1/13,Small Market,West,Leaves,Herbal Tea,Chamomile,Washington,Decaf,$70 ,$120 ,$80 ,$190 ,$90 ,"1,148",$135 ,$29 ,1,$104 ,$223 ,$56 
425,7/1/13,Small Market,West,Leaves,Herbal Tea,Lemon,Washington,Decaf,$30 ,$50 ,$50 ,$80 ,$40 ,843,$59 ,$11 ,1,$51 ,$98 ,$20 
253,7/1/13,Small Market,West,Beans,Coffee,Colombian,Washington,Regular,$100 ,$160 ,$120 ,$260 ,$86 ,463,$125 ,$27 ,1,$104 ,$209 ,$46 
206,7/1/13,Small Market,West,Beans,Coffee,Decaf Irish Cream,Washington,Decaf,$150 ,$220 ,$100 ,$370 ,$124 ,717,$173 ,$112 ,1,$43 ,$294 ,$132 
206,7/1/13,Small Market,West,Beans,Espresso,Caffe Latte,Washington,Regular,$40 ,$70 ,$50 ,$110 ,$50 ,587,$65 ,$16 ,1,$50 ,$114 ,$27 
360,7/1/13,Small Market,West,Beans,Espresso,Caffe Mocha,Washington,Regular,$50 ,$70 ,$20 ,$120 ,$59 ,403,$74 ,$22 ,1,$25 ,$132 ,$52 
360,7/1/13,Small Market,West,Beans,Espresso,Decaf Espresso,Washington,Decaf,$80 ,$100 ,$70 ,$180 ,$86 ,"1,081",$103 ,$26 ,1,$77 ,$187 ,$44 
719,8/1/13,Major Market,Central,Leaves,Herbal Tea,Chamomile,Colorado,Decaf,$120 ,$130 ,$80 ,$250 ,$145 ,"1,292",$146 ,$40 ,1,$113 ,$288 ,$60 
719,8/1/13,Major Market,Central,Leaves,Herbal Tea,Lemon,Colorado,Decaf,$30 ,$40 ,$0 ,$70 ,$37 ,513,$52 ,$33 ,1,($14),$88 ,$58 
303,8/1/13,Major Market,Central,Leaves,Herbal Tea,Mint,Colorado,Decaf,$30 ,$60 ,$30 ,$90 ,$46 ,415,$62 ,$15 ,1,$28 ,$107 ,$39 
720,8/1/13,Major Market,Central,Leaves,Tea,Darjeeling,Colorado,Regular,$40 ,$50 ,$10 ,$90 ,$49 ,414,$60 ,$18 ,1,$12 ,$108 ,$47 
720,8/1/13,Major Market,Central,Leaves,Tea,Earl Grey,Colorado,Regular,$30 ,$50 ,$20 ,$80 ,$41 ,"1,046",$50 ,$12 ,1,$22 ,$90 ,$32 
720,8/1/13,Major Market,Central,Leaves,Tea,Green Tea,Colorado,Regular,$50 ,$80 ,$50 ,$130 ,$68 ,587,$87 ,$22 ,1,$73 ,$154 ,$32 
720,8/1/13,Major Market,Central,Beans,Coffee,Amaretto,Colorado,Regular,$130 ,$180 ,$140 ,$310 ,$123 ,941,$178 ,$34 ,1,$184 ,$298 ,$42 
970,8/1/13,Major Market,Central,Beans,Coffee,Colombian,Colorado,Regular,$50 ,$70 ,$50 ,$120 ,$52 ,554,$68 ,$17 ,1,$54 ,$119 ,$27 
720,8/1/13,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Colorado,Decaf,$130 ,$200 ,$160 ,$330 ,$132 ,994,$191 ,$36 ,1,$199 ,$320 ,$44 
719,8/1/13,Major Market,Central,Beans,Espresso,Caffe Mocha,Colorado,Regular,$110 ,$170 ,$130 ,$280 ,$100 ,598,$145 ,$28 ,1,$145 ,$243 ,$37 
720,8/1/13,Major Market,Central,Beans,Espresso,Decaf Espresso,Colorado,Decaf,$60 ,$90 ,$50 ,$150 ,$52 ,662,$79 ,$17 ,1,$41 ,$130 ,$46 
815,8/1/13,Major Market,Central,Leaves,Herbal Tea,Chamomile,Illinois,Decaf,$100 ,$160 ,$140 ,$260 ,$123 ,941,$178 ,$34 ,1,$182 ,$298 ,$43 
312,8/1/13,Major Market,Central,Leaves,Herbal Tea,Lemon,Illinois,Decaf,$40 ,$60 ,$40 ,$100 ,$52 ,554,$68 ,$17 ,1,$54 ,$119 ,$27 
312,8/1/13,Major Market,Central,Leaves,Herbal Tea,Mint,Illinois,Decaf,$110 ,$170 ,$140 ,$280 ,$132 ,994,$191 ,$36 ,1,$197 ,$320 ,$45 
312,8/1/13,Major Market,Central,Leaves,Tea,Darjeeling,Illinois,Regular,$80 ,$130 ,$100 ,$210 ,$100 ,598,$145 ,$28 ,1,$145 ,$243 ,$37 
815,8/1/13,Major Market,Central,Leaves,Tea,Earl Grey,Illinois,Regular,$40 ,$70 ,$30 ,$110 ,$52 ,662,$79 ,$17 ,1,$41 ,$130 ,$46 
224,8/1/13,Major Market,Central,Beans,Coffee,Colombian,Illinois,Regular,$200 ,$290 ,$190 ,$490 ,$196 ,"1,167",$271 ,$64 ,1,$225 ,$463 ,$100 
309,8/1/13,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Illinois,Decaf,$160 ,$230 ,$170 ,$390 ,$154 ,817,$222 ,$49 ,1,$207 ,$373 ,$67 
773,8/1/13,Major Market,Central,Beans,Espresso,Caffe Mocha,Illinois,Regular,$340 ,$470 ,$340 ,$810 ,$295 ,"1,714",$392 ,$97 ,1,$362 ,$681 ,$121 
847,8/1/13,Major Market,Central,Beans,Espresso,Decaf Espresso,Illinois,Decaf,$300 ,$320 ,$220 ,$620 ,$266 ,"1,797",$266 ,$74 ,1,$230 ,$527 ,$92 
515,8/1/13,Small Market,Central,Leaves,Herbal Tea,Chamomile,Iowa,Decaf,$250 ,$350 ,$250 ,$600 ,$295 ,"1,714",$392 ,$97 ,1,$362 ,$681 ,$121 
515,8/1/13,Small Market,Central,Leaves,Herbal Tea,Lemon,Iowa,Decaf,$130 ,$200 ,$150 ,$330 ,$154 ,817,$222 ,$49 ,1,$208 ,$373 ,$66 
319,8/1/13,Small Market,Central,Leaves,Tea,Darjeeling,Iowa,Regular,$220 ,$240 ,$150 ,$460 ,$266 ,"1,797",$266 ,$74 ,1,$230 ,$527 ,$92 
515,8/1/13,Small Market,Central,Leaves,Tea,Earl Grey,Iowa,Regular,$240 ,$310 ,$180 ,$550 ,$284 ,"1,809",$348 ,$107 ,1,$286 ,$626 ,$131 
319,8/1/13,Small Market,Central,Beans,Coffee,Amaretto,Iowa,Regular,$20 ,$40 ,$30 ,$60 ,$25 ,851,$38 ,$7 ,1,$26 ,$62 ,$18 
319,8/1/13,Small Market,Central,Beans,Coffee,Colombian,Iowa,Regular,$40 ,$50 ,$20 ,$90 ,$41 ,"1,007",$49 ,$12 ,1,$21 ,$89 ,$32 
641,8/1/13,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Iowa,Decaf,$10 ,$20 ,$10 ,$30 ,$14 ,602,$18 ,$4 ,1,$1 ,$32 ,$16 
563,8/1/13,Small Market,Central,Beans,Espresso,Caffe Mocha,Iowa,Regular,$20 ,$40 ,$30 ,$60 ,$23 ,806,$35 ,$6 ,1,$25 ,$57 ,$16 
563,8/1/13,Small Market,Central,Beans,Espresso,Decaf Espresso,Iowa,Decaf,$0 ,$50 ,$40 ,$50 ,$0 ,516,$43 ,$0 ,1,$43 ,$43 ,$11 
636,8/1/13,Small Market,Central,Leaves,Herbal Tea,Chamomile,Missouri,Decaf,$50 ,$80 ,$20 ,$130 ,$63 ,332,$88 ,$57 ,1,$3 ,$150 ,$80 
816,8/1/13,Small Market,Central,Leaves,Herbal Tea,Lemon,Missouri,Decaf,$100 ,$20 ,($20),$120 ,$120 ,"1,439",$19 ,$37 ,1,($57),$138 ,$56 
573,8/1/13,Small Market,Central,Leaves,Tea,Darjeeling,Missouri,Regular,$30 ,$60 ,$30 ,$90 ,$45 ,253,$60 ,$14 ,1,$26 ,$104 ,$38 
314,8/1/13,Small Market,Central,Leaves,Tea,Earl Grey,Missouri,Regular,$20 ,$30 ,($10),$50 ,$29 ,215,$36 ,$11 ,1,($12),$64 ,$42 
573,8/1/13,Small Market,Central,Leaves,Tea,Green Tea,Missouri,Regular,$30 ,$40 ,$0 ,$70 ,$38 ,248,$48 ,$14 ,1,$1 ,$85 ,$44 
660,8/1/13,Small Market,Central,Beans,Coffee,Colombian,Missouri,Regular,$70 ,$90 ,$40 ,$160 ,$72 ,606,$88 ,$27 ,1,$37 ,$159 ,$57 
417,8/1/13,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Missouri,Decaf,$50 ,$60 ,$30 ,$110 ,$50 ,"1,064",$60 ,$15 ,1,$33 ,$109 ,$33 
636,8/1/13,Small Market,Central,Beans,Espresso,Caffe Mocha,Missouri,Regular,$30 ,$60 ,$40 ,$90 ,$34 ,890,$49 ,$9 ,1,$40 ,$82 ,$19 
573,8/1/13,Small Market,Central,Beans,Espresso,Decaf Espresso,Missouri,Decaf,$30 ,$60 ,$50 ,$90 ,$32 ,841,$48 ,$8 ,1,$39 ,$79 ,$19 
513,8/1/13,Major Market,Central,Leaves,Herbal Tea,Chamomile,Ohio,Decaf,$10 ,$20 ,$20 ,$30 ,$16 ,484,$25 ,$4 ,1,$12 ,$41 ,$15 
513,8/1/13,Major Market,Central,Leaves,Herbal Tea,Lemon,Ohio,Decaf,$10 ,$30 ,$30 ,$40 ,$22 ,865,$33 ,$6 ,1,$22 ,$55 ,$16 
614,8/1/13,Major Market,Central,Leaves,Tea,Darjeeling,Ohio,Regular,$90 ,$160 ,$100 ,$250 ,$114 ,810,$172 ,$37 ,1,$142 ,$283 ,$64 
419,8/1/13,Major Market,Central,Leaves,Tea,Earl Grey,Ohio,Regular,$90 ,$150 ,$100 ,$240 ,$116 ,678,$161 ,$35 ,1,$142 ,$275 ,$54 
216,8/1/13,Major Market,Central,Beans,Espresso,Decaf Espresso,Ohio,Decaf,$50 ,$70 ,$20 ,$120 ,$49 ,414,$60 ,$18 ,1,$11 ,$108 ,$48 
419,8/1/13,Major Market,Central,Beans,Coffee,Amaretto,Ohio,Regular,$40 ,$70 ,$40 ,$110 ,$46 ,415,$62 ,$15 ,1,$26 ,$107 ,$40 
330,8/1/13,Major Market,Central,Beans,Coffee,Colombian,Ohio,Regular,$30 ,$50 ,$30 ,$80 ,$34 ,428,$51 ,$10 ,1,$26 ,$84 ,$30 
513,8/1/13,Major Market,Central,Beans,Coffee,Decaf Irish Cream,Ohio,Decaf,$30 ,$60 ,$10 ,$90 ,$37 ,513,$52 ,$33 ,1,($15),$88 ,$59 
513,8/1/13,Major Market,Central,Beans,Espresso,Caffe Mocha,Ohio,Regular,$160 ,$180 ,$120 ,$340 ,$145 ,"1,292",$146 ,$40 ,1,$112 ,$288 ,$60 
414,8/1/13,Small Market,Central,Leaves,Herbal Tea,Chamomile,Wisconsin,Decaf,$40 ,$70 ,$50 ,$110 ,$47 ,366,$79 ,$14 ,1,$57 ,$125 ,$35 
262,8/1/13,Small Market,Central,Leaves,Herbal Tea,Lemon,Wisconsin,Decaf,$50 ,$80 ,$70 ,$130 ,$63 ,864,$91 ,$17 ,1,$87 ,$153 ,$26 
715,8/1/13,Small Market,Central,Leaves,Tea,Darjeeling,Wisconsin,Regular,$30 ,$40 ,$10 ,$70 ,$36 ,458,$54 ,$11 ,1,$28 ,$89 ,$32 
715,8/1/13,Small Market,Central,Leaves,Tea,Earl Grey,Wisconsin,Regular,$30 ,$60 ,$10 ,$90 ,$44 ,617,$61 ,$39 ,1,($10),$104 ,$63 
262,8/1/13,Small Market,Central,Beans,Espresso,Decaf Espresso,Wisconsin,Decaf,$30 ,$50 ,$30 ,$80 ,$30 ,581,$39 ,$9 ,1,$25 ,$68 ,$20 
414,8/1/13,Small Market,Central,Beans,Coffee,Amaretto,Wisconsin,Regular,$60 ,$80 ,$30 ,$140 ,$63 ,397,$77 ,$23 ,1,$29 ,$139 ,$52 
920,8/1/13,Small Market,Central,Beans,Coffee,Colombian,Wisconsin,Regular,$140 ,$190 ,$60 ,$330 ,$133 ,705,$184 ,$120 ,1,$48 ,$314 ,$139 
715,8/1/13,Small Market,Central,Beans,Coffee,Decaf Irish Cream,Wisconsin,Decaf,$100 ,$140 ,$90 ,$240 ,$99 ,565,$132 ,$32 ,1,$101 ,$229 ,$55 
715,8/1/13,Small Market,Central,Beans,Espresso,Caffe Mocha,Wisconsin,Regular,$110 ,$150 ,$100 ,$260 ,$103 ,"1,073",$123 ,$31 ,1,$97 ,$224 ,$49 
959,8/1/13,Small Market,East,Leaves,Herbal Tea,Lemon,Connecticut,Decaf,$50 ,$70 ,$30 ,$120 ,$72 ,606,$88 ,$27 ,1,$39 ,$159 ,$56 
475,8/1/13,Small Market,East,Leaves,Herbal Tea,Mint,Connecticut,Decaf,$30 ,$50 ,$30 ,$80 ,$50 ,"1,064",$60 ,$15 ,1,$33 ,$109 ,$33 
959,8/1/13,Small Market,East,Leaves,Tea,Darjeeling,Connecticut,Regular,$30 ,$50 ,$40 ,$80 ,$34 ,890,$49 ,$9 ,1,$39 ,$82 ,$20 
203,8/1/13,Small Market,East,Leaves,Tea,Green Tea,Connecticut,Regular,$20 ,$30 ,$20 ,$50 ,$19 ,811,$28 ,$5 ,1,$17 ,$47 ,$15 
475,8/1/13,Small Market,East,Beans,Espresso,Caffe Mocha,Connecticut,Regular,$40 ,$60 ,$10 ,$100 ,$44 ,617,$61 ,$39 ,1,($11),$104 ,$64 
203,8/1/13,Small Market,East,Beans,Espresso,Decaf Espresso,Connecticut,Decaf,$40 ,$50 ,$20 ,$90 ,$42 ,384,$56 ,$13 ,1,$22 ,$97 ,$37 
203,8/1/13,Small Market,East,Beans,Coffee,Colombian,Connecticut,Regular,$80 ,$130 ,$90 ,$210 ,$90 ,"1,139",$135 ,$29 ,1,$104 ,$223 ,$56 
786,8/1/13,Major Market,East,Leaves,Herbal Tea,Chamomile,Florida,Decaf,$20 ,$30 ,$20 ,$50 ,$30 ,581,$39 ,$9 ,1,$25 ,$68 ,$20 
727,8/1/13,Major Market,East,Leaves,Herbal Tea,Lemon,Florida,Decaf,$40 ,$60 ,$30 ,$100 ,$63 ,397,$77 ,$23 ,1,$28 ,$139 ,$53 
850,8/1/13,Major Market,East,Leaves,Herbal Tea,Mint,Florida,Decaf,$70 ,$100 ,$70 ,$170 ,$103 ,"1,073",$123 ,$31 ,1,$97 ,$224 ,$49 
954,8/1/13,Major Market,East,Leaves,Tea,Darjeeling,Florida,Regular,$40 ,$80 ,$60 ,$120 ,$46 ,880,$68 ,$12 ,1,$61 ,$113 ,$22 
904,8/1/13,Major Market,East,Leaves,Tea,Green Tea,Florida,Regular,$60 ,$100 ,$80 ,$160 ,$63 ,864,$91 ,$17 ,1,$87 ,$153 ,$26 
941,8/1/13,Major Market,East,Beans,Espresso,Caffe Mocha,Florida,Regular,$120 ,$190 ,$60 ,$310 ,$133 ,705,$184 ,$120 ,1,$48 ,$314 ,$139 
904,8/1/13,Major Market,East,Beans,Espresso,Decaf Espresso,Florida,Decaf,$90 ,$130 ,$80 ,$220 ,$99 ,565,$132 ,$32 ,1,$101 ,$229 ,$55 
954,8/1/13,Major Market,East,Beans,Coffee,Colombian,Florida,Regular,$100 ,$170 ,$120 ,$270 ,$114 ,810,$172 ,$37 ,1,$144 ,$283 ,$63 
561,8/1/13,Major Market,East,Beans,Coffee,Decaf Irish Cream,Florida,Decaf,$110 ,$150 ,$100 ,$260 ,$116 ,678,$161 ,$35 ,1,$141 ,$275 ,$55 
978,8/1/13,Major Market,East,Leaves,Herbal Tea,Lemon,Massachusetts,Decaf,$30 ,$50 ,$20 ,$80 ,$49 ,414,$60 ,$18 ,1,$12 ,$108 ,$47 
508,8/1/13,Major Market,East,Leaves,Tea,Darjeeling,Massachusetts,Regular,$20 ,$30 ,$20 ,$50 ,$22 ,865,$33 ,$6 ,1,$22 ,$55 ,$16 
781,8/1/13,Major Market,East,Leaves,Tea,Green Tea,Massachusetts,Regular,$10 ,$30 ,$20 ,$40 ,$16 ,484,$25 ,$4 ,1,$12 ,$41 ,$15 
339,8/1/13,Major Market,East,Beans,Espresso,Caffe Mocha,Massachusetts,Regular,$30 ,$70 ,$20 ,$100 ,$37 ,540,$68 ,$33 ,1,$8 ,$104 ,$58 
857,8/1/13,Major Market,East,Beans,Espresso,Regular Espresso,Massachusetts,Regular,$130 ,$150 ,$100 ,$280 ,$145 ,"1,292",$146 ,$40 ,1,$113 ,$288 ,$60 
617,8/1/13,Major Market,East,Beans,Coffee,Colombian,Massachusetts,Regular,$40 ,$590 ,$560 ,$630 ,$52 ,"-2,033",$612 ,$17 ,1,$777 ,$658 ,$46 
603,8/1/13,Small Market,East,Leaves,Herbal Tea,Lemon,New Hampshire,Decaf,$20 ,$40 ,$10 ,$60 ,$38 ,248,$48 ,$14 ,1,$1 ,$85 ,$44 
603,8/1/13,Small Market,East,Leaves,Tea,Darjeeling,New Hampshire,Regular,$20 ,$40 ,$30 ,$60 ,$25 ,851,$38 ,$7 ,1,$28 ,$62 ,$17 
603,8/1/13,Small Market,East,Leaves,Tea,Green Tea,New Hampshire,Regular,$0 ,$40 ,$30 ,$40 ,$0 ,516,$43 ,$0 ,1,$43 ,$43 ,$11 
